"group","partno","matched.partno","cue","target","expnorm","judgment","fsg","bsg"
"control",19,NA,"bashful","dwarves",NA,60,7.9,0
"control",20,NA,"bashful","dwarves",NA,60,7.9,0
"control",21,NA,"bashful","dwarves",NA,60,7.9,0
"control",22,NA,"bashful","dwarves",NA,20,7.9,0
"control",23,NA,"bashful","dwarves",NA,20,7.9,0
"control",24,NA,"bashful","dwarves",NA,60,7.9,0
"control",25,NA,"bashful","dwarves",NA,40,7.9,0
"control",26,NA,"bashful","dwarves",NA,20,7.9,0
"control",27,NA,"bashful","dwarves",NA,20,7.9,0
"control",28,NA,"bashful","dwarves",NA,20,7.9,0
"control",29,NA,"bashful","dwarves",NA,20,7.9,0
"control",30,NA,"bashful","dwarves",NA,20,7.9,0
"control",31,NA,"bashful","dwarves",NA,20,7.9,0
"control",32,NA,"bashful","dwarves",NA,60,7.9,0
"control",33,NA,"bashful","dwarves",NA,40,7.9,0
"control",34,NA,"bashful","dwarves",NA,20,7.9,0
"control",35,NA,"bashful","dwarves",NA,20,7.9,0
"control",36,NA,"bashful","dwarves",NA,20,7.9,0
"control",37,NA,"bashful","dwarves",NA,60,7.9,0
"control",38,NA,"bashful","dwarves",NA,60,7.9,0
"control",39,NA,"bashful","dwarves",NA,20,7.9,0
"control",40,NA,"bashful","dwarves",NA,40,7.9,0
"control",41,NA,"bashful","dwarves",NA,20,7.9,0
"control",42,NA,"bashful","dwarves",NA,20,7.9,0
"control",43,NA,"bashful","dwarves",NA,40,7.9,0
"control",44,NA,"bashful","dwarves",NA,20,7.9,0
"control",45,NA,"bashful","dwarves",NA,40,7.9,0
"control",46,NA,"bashful","dwarves",NA,20,7.9,0
"control",47,NA,"bashful","dwarves",NA,20,7.9,0
"control",48,NA,"bashful","dwarves",NA,60,7.9,0
"control",49,NA,"bashful","dwarves",NA,20,7.9,0
"control",50,NA,"bashful","dwarves",NA,20,7.9,0
"control",51,NA,"bashful","dwarves",NA,20,7.9,0
"control",52,NA,"bashful","dwarves",NA,40,7.9,0
"control",53,NA,"bashful","dwarves",NA,40,7.9,0
"control",54,NA,"bashful","dwarves",NA,80,7.9,0
"control",55,NA,"bashful","dwarves",NA,20,7.9,0
"control",56,NA,"bashful","dwarves",NA,20,7.9,0
"control",57,NA,"bashful","dwarves",NA,20,7.9,0
"control",6,NA,"bashful","shy",NA,80,73,7.6
"control",7,NA,"bashful","shy",NA,20,73,7.6
"control",8,NA,"bashful","shy",NA,80,73,7.6
"control",9,NA,"bashful","shy",NA,100,73,7.6
"control",10,NA,"bashful","shy",NA,80,73,7.6
"control",11,NA,"bashful","shy",NA,60,73,7.6
"control",12,NA,"bashful","shy",NA,60,73,7.6
"control",13,NA,"bashful","shy",NA,60,73,7.6
"control",14,NA,"bashful","shy",NA,80,73,7.6
"control",15,NA,"bashful","shy",NA,40,73,7.6
"control",16,NA,"bashful","shy",NA,100,73,7.6
"control",17,NA,"bashful","shy",NA,60,73,7.6
"control",18,NA,"bashful","shy",NA,80,73,7.6
"control",19,NA,"bashful","shy",NA,80,73,7.6
"control",20,NA,"bashful","shy",NA,80,73,7.6
"control",21,NA,"bashful","shy",NA,100,73,7.6
"control",22,NA,"bashful","shy",NA,40,73,7.6
"control",23,NA,"bashful","shy",NA,80,73,7.6
"control",24,NA,"bashful","shy",NA,80,73,7.6
"control",25,NA,"bashful","shy",NA,100,73,7.6
"control",26,NA,"bashful","shy",NA,80,73,7.6
"control",27,NA,"bashful","shy",NA,20,73,7.6
"control",28,NA,"bashful","shy",NA,80,73,7.6
"control",29,NA,"bashful","shy",NA,100,73,7.6
"control",30,NA,"bashful","shy",NA,80,73,7.6
"control",31,NA,"bashful","shy",NA,40,73,7.6
"control",32,NA,"bashful","shy",NA,60,73,7.6
"control",33,NA,"bashful","shy",NA,60,73,7.6
"control",34,NA,"bashful","shy",NA,60,73,7.6
"control",35,NA,"bashful","shy",NA,80,73,7.6
"control",36,NA,"bashful","shy",NA,60,73,7.6
"control",37,NA,"bashful","shy",NA,100,73,7.6
"control",38,NA,"bashful","shy",NA,100,73,7.6
"control",39,NA,"bashful","shy",NA,100,73,7.6
"control",40,NA,"bashful","shy",NA,100,73,7.6
"control",41,NA,"bashful","shy",NA,80,73,7.6
"control",42,NA,"bashful","shy",NA,20,73,7.6
"control",43,NA,"bashful","shy",NA,40,73,7.6
"control",44,NA,"bashful","shy",NA,100,73,7.6
"control",45,NA,"bashful","shy",NA,60,73,7.6
"control",46,NA,"bashful","shy",NA,100,73,7.6
"control",47,NA,"bashful","shy",NA,100,73,7.6
"control",48,NA,"bashful","shy",NA,80,73,7.6
"control",49,NA,"bashful","shy",NA,100,73,7.6
"control",50,NA,"bashful","shy",NA,60,73,7.6
"control",51,NA,"bashful","shy",NA,60,73,7.6
"control",52,NA,"bashful","shy",NA,100,73,7.6
"control",53,NA,"bashful","shy",NA,60,73,7.6
"control",54,NA,"bashful","shy",NA,80,73,7.6
"control",55,NA,"bashful","shy",NA,100,73,7.6
"control",56,NA,"bashful","shy",NA,20,73,7.6
"control",57,NA,"bashful","shy",NA,100,73,7.6
"control",6,NA,"before","after",NA,80,85.9,57.1
"control",7,NA,"before","after",NA,100,85.9,57.1
"control",8,NA,"before","after",NA,20,85.9,57.1
"control",9,NA,"before","after",NA,60,85.9,57.1
"control",10,NA,"before","after",NA,100,85.9,57.1
"control",11,NA,"before","after",NA,40,85.9,57.1
"control",12,NA,"before","after",NA,100,85.9,57.1
"control",13,NA,"before","after",NA,100,85.9,57.1
"control",14,NA,"before","after",NA,40,85.9,57.1
"control",15,NA,"before","after",NA,40,85.9,57.1
"control",16,NA,"before","after",NA,100,85.9,57.1
"control",17,NA,"before","after",NA,60,85.9,57.1
"control",18,NA,"before","after",NA,100,85.9,57.1
"control",19,NA,"before","after",NA,100,85.9,57.1
"control",20,NA,"before","after",NA,20,85.9,57.1
"control",21,NA,"before","after",NA,40,85.9,57.1
"control",22,NA,"before","after",NA,80,85.9,57.1
"control",23,NA,"before","after",NA,100,85.9,57.1
"control",24,NA,"before","after",NA,80,85.9,57.1
"control",25,NA,"before","after",NA,100,85.9,57.1
"control",26,NA,"before","after",NA,100,85.9,57.1
"control",27,NA,"before","after",NA,100,85.9,57.1
"control",28,NA,"before","after",NA,NA,85.9,57.1
"control",29,NA,"before","after",NA,100,85.9,57.1
"control",30,NA,"before","after",NA,100,85.9,57.1
"control",31,NA,"before","after",NA,60,85.9,57.1
"control",32,NA,"before","after",NA,100,85.9,57.1
"control",33,NA,"before","after",NA,100,85.9,57.1
"control",34,NA,"before","after",NA,100,85.9,57.1
"control",35,NA,"before","after",NA,80,85.9,57.1
"control",36,NA,"before","after",NA,80,85.9,57.1
"control",37,NA,"before","after",NA,100,85.9,57.1
"control",38,NA,"before","after",NA,100,85.9,57.1
"control",39,NA,"before","after",NA,100,85.9,57.1
"control",40,NA,"before","after",NA,100,85.9,57.1
"control",41,NA,"before","after",NA,100,85.9,57.1
"control",42,NA,"before","after",NA,80,85.9,57.1
"control",43,NA,"before","after",NA,80,85.9,57.1
"control",44,NA,"before","after",NA,100,85.9,57.1
"control",45,NA,"before","after",NA,100,85.9,57.1
"control",46,NA,"before","after",NA,20,85.9,57.1
"control",47,NA,"before","after",NA,100,85.9,57.1
"control",48,NA,"before","after",NA,40,85.9,57.1
"control",49,NA,"before","after",NA,100,85.9,57.1
"control",50,NA,"before","after",NA,100,85.9,57.1
"control",51,NA,"before","after",NA,80,85.9,57.1
"control",52,NA,"before","after",NA,100,85.9,57.1
"control",53,NA,"before","after",NA,80,85.9,57.1
"control",54,NA,"before","after",NA,40,85.9,57.1
"control",55,NA,"before","after",NA,60,85.9,57.1
"control",56,NA,"before","after",NA,80,85.9,57.1
"control",57,NA,"before","after",NA,100,85.9,57.1
"control",6,NA,"before","previous",NA,80,1.3,NA
"control",7,NA,"before","previous",NA,60,1.3,NA
"control",8,NA,"before","previous",NA,40,1.3,NA
"control",9,NA,"before","previous",NA,40,1.3,NA
"control",10,NA,"before","previous",NA,100,1.3,NA
"control",11,NA,"before","previous",NA,60,1.3,NA
"control",12,NA,"before","previous",NA,20,1.3,NA
"control",13,NA,"before","previous",NA,60,1.3,NA
"control",14,NA,"before","previous",NA,100,1.3,NA
"control",15,NA,"before","previous",NA,60,1.3,NA
"control",16,NA,"before","previous",NA,100,1.3,NA
"control",17,NA,"before","previous",NA,80,1.3,NA
"control",18,NA,"before","previous",NA,60,1.3,NA
"control",19,NA,"before","previous",NA,60,1.3,NA
"control",20,NA,"before","previous",NA,40,1.3,NA
"control",21,NA,"before","previous",NA,80,1.3,NA
"control",22,NA,"before","previous",NA,20,1.3,NA
"control",23,NA,"before","previous",NA,100,1.3,NA
"control",24,NA,"before","previous",NA,40,1.3,NA
"control",25,NA,"before","previous",NA,100,1.3,NA
"control",26,NA,"before","previous",NA,60,1.3,NA
"control",27,NA,"before","previous",NA,100,1.3,NA
"control",28,NA,"before","previous",NA,60,1.3,NA
"control",29,NA,"before","previous",NA,100,1.3,NA
"control",30,NA,"before","previous",NA,80,1.3,NA
"control",31,NA,"before","previous",NA,40,1.3,NA
"control",32,NA,"before","previous",NA,60,1.3,NA
"control",33,NA,"before","previous",NA,80,1.3,NA
"control",34,NA,"before","previous",NA,20,1.3,NA
"control",35,NA,"before","previous",NA,60,1.3,NA
"control",36,NA,"before","previous",NA,80,1.3,NA
"control",37,NA,"before","previous",NA,60,1.3,NA
"control",38,NA,"before","previous",NA,80,1.3,NA
"control",39,NA,"before","previous",NA,60,1.3,NA
"control",40,NA,"before","previous",NA,60,1.3,NA
"control",41,NA,"before","previous",NA,40,1.3,NA
"control",42,NA,"before","previous",NA,80,1.3,NA
"control",43,NA,"before","previous",NA,60,1.3,NA
"control",44,NA,"before","previous",NA,100,1.3,NA
"control",45,NA,"before","previous",NA,60,1.3,NA
"control",46,NA,"before","previous",NA,100,1.3,NA
"control",47,NA,"before","previous",NA,80,1.3,NA
"control",48,NA,"before","previous",NA,60,1.3,NA
"control",49,NA,"before","previous",NA,80,1.3,NA
"control",50,NA,"before","previous",NA,80,1.3,NA
"control",51,NA,"before","previous",NA,40,1.3,NA
"control",52,NA,"before","previous",NA,80,1.3,NA
"control",53,NA,"before","previous",NA,40,1.3,NA
"control",54,NA,"before","previous",NA,40,1.3,NA
"control",55,NA,"before","previous",NA,80,1.3,NA
"control",56,NA,"before","previous",NA,80,1.3,NA
"control",57,NA,"before","previous",NA,100,1.3,NA
"control",6,NA,"before","yesterday",NA,40,1.3,0
"control",7,NA,"before","yesterday",NA,100,1.3,0
"control",8,NA,"before","yesterday",NA,20,1.3,0
"control",9,NA,"before","yesterday",NA,40,1.3,0
"control",10,NA,"before","yesterday",NA,40,1.3,0
"control",11,NA,"before","yesterday",NA,100,1.3,0
"control",12,NA,"before","yesterday",NA,20,1.3,0
"control",13,NA,"before","yesterday",NA,40,1.3,0
"control",14,NA,"before","yesterday",NA,60,1.3,0
"control",15,NA,"before","yesterday",NA,60,1.3,0
"control",16,NA,"before","yesterday",NA,80,1.3,0
"control",17,NA,"before","yesterday",NA,60,1.3,0
"control",18,NA,"before","yesterday",NA,20,1.3,0
"control",19,NA,"before","yesterday",NA,40,1.3,0
"control",20,NA,"before","yesterday",NA,20,1.3,0
"control",21,NA,"before","yesterday",NA,40,1.3,0
"control",22,NA,"before","yesterday",NA,20,1.3,0
"control",23,NA,"before","yesterday",NA,20,1.3,0
"control",24,NA,"before","yesterday",NA,60,1.3,0
"control",25,NA,"before","yesterday",NA,80,1.3,0
"control",26,NA,"before","yesterday",NA,60,1.3,0
"control",27,NA,"before","yesterday",NA,40,1.3,0
"control",28,NA,"before","yesterday",NA,40,1.3,0
"control",29,NA,"before","yesterday",NA,20,1.3,0
"control",30,NA,"before","yesterday",NA,20,1.3,0
"control",31,NA,"before","yesterday",NA,60,1.3,0
"control",32,NA,"before","yesterday",NA,40,1.3,0
"control",33,NA,"before","yesterday",NA,40,1.3,0
"control",34,NA,"before","yesterday",NA,20,1.3,0
"control",35,NA,"before","yesterday",NA,20,1.3,0
"control",36,NA,"before","yesterday",NA,100,1.3,0
"control",37,NA,"before","yesterday",NA,60,1.3,0
"control",38,NA,"before","yesterday",NA,80,1.3,0
"control",39,NA,"before","yesterday",NA,40,1.3,0
"control",40,NA,"before","yesterday",NA,40,1.3,0
"control",41,NA,"before","yesterday",NA,20,1.3,0
"control",42,NA,"before","yesterday",NA,20,1.3,0
"control",43,NA,"before","yesterday",NA,40,1.3,0
"control",44,NA,"before","yesterday",NA,60,1.3,0
"control",45,NA,"before","yesterday",NA,80,1.3,0
"control",46,NA,"before","yesterday",NA,40,1.3,0
"control",47,NA,"before","yesterday",NA,20,1.3,0
"control",48,NA,"before","yesterday",NA,20,1.3,0
"control",49,NA,"before","yesterday",NA,80,1.3,0
"control",50,NA,"before","yesterday",NA,80,1.3,0
"control",51,NA,"before","yesterday",NA,40,1.3,0
"control",52,NA,"before","yesterday",NA,60,1.3,0
"control",53,NA,"before","yesterday",NA,60,1.3,0
"control",54,NA,"before","yesterday",NA,40,1.3,0
"control",55,NA,"before","yesterday",NA,40,1.3,0
"control",56,NA,"before","yesterday",NA,40,1.3,0
"control",57,NA,"before","yesterday",NA,40,1.3,0
"control",6,NA,"beginning","end",NA,80,74.7,0
"control",7,NA,"beginning","end",NA,100,74.7,0
"control",8,NA,"beginning","end",NA,100,74.7,0
"control",9,NA,"beginning","end",NA,80,74.7,0
"control",10,NA,"beginning","end",NA,80,74.7,0
"control",11,NA,"beginning","end",NA,80,74.7,0
"control",12,NA,"beginning","end",NA,100,74.7,0
"control",13,NA,"beginning","end",NA,40,74.7,0
"control",14,NA,"beginning","end",NA,60,74.7,0
"control",15,NA,"beginning","end",NA,40,74.7,0
"control",16,NA,"beginning","end",NA,100,74.7,0
"control",17,NA,"beginning","end",NA,100,74.7,0
"control",18,NA,"beginning","end",NA,100,74.7,0
"control",19,NA,"beginning","end",NA,80,74.7,0
"control",20,NA,"beginning","end",NA,40,74.7,0
"control",21,NA,"beginning","end",NA,20,74.7,0
"control",22,NA,"beginning","end",NA,80,74.7,0
"control",23,NA,"beginning","end",NA,80,74.7,0
"control",24,NA,"beginning","end",NA,80,74.7,0
"control",25,NA,"beginning","end",NA,80,74.7,0
"control",26,NA,"beginning","end",NA,100,74.7,0
"control",27,NA,"beginning","end",NA,100,74.7,0
"control",28,NA,"beginning","end",NA,80,74.7,0
"control",29,NA,"beginning","end",NA,100,74.7,0
"control",30,NA,"beginning","end",NA,100,74.7,0
"control",31,NA,"beginning","end",NA,60,74.7,0
"control",32,NA,"beginning","end",NA,100,74.7,0
"control",33,NA,"beginning","end",NA,100,74.7,0
"control",34,NA,"beginning","end",NA,100,74.7,0
"control",35,NA,"beginning","end",NA,60,74.7,0
"control",36,NA,"beginning","end",NA,80,74.7,0
"control",37,NA,"beginning","end",NA,100,74.7,0
"control",38,NA,"beginning","end",NA,100,74.7,0
"control",39,NA,"beginning","end",NA,100,74.7,0
"control",40,NA,"beginning","end",NA,80,74.7,0
"control",41,NA,"beginning","end",NA,100,74.7,0
"control",42,NA,"beginning","end",NA,40,74.7,0
"control",43,NA,"beginning","end",NA,40,74.7,0
"control",44,NA,"beginning","end",NA,100,74.7,0
"control",45,NA,"beginning","end",NA,80,74.7,0
"control",46,NA,"beginning","end",NA,20,74.7,0
"control",47,NA,"beginning","end",NA,100,74.7,0
"control",48,NA,"beginning","end",NA,60,74.7,0
"control",49,NA,"beginning","end",NA,100,74.7,0
"control",50,NA,"beginning","end",NA,60,74.7,0
"control",51,NA,"beginning","end",NA,100,74.7,0
"control",52,NA,"beginning","end",NA,100,74.7,0
"control",53,NA,"beginning","end",NA,100,74.7,0
"control",54,NA,"beginning","end",NA,60,74.7,0
"control",55,NA,"beginning","end",NA,100,74.7,0
"control",56,NA,"beginning","end",NA,100,74.7,0
"control",57,NA,"beginning","end",NA,100,74.7,0
"control",6,NA,"beginning","new",NA,40,1.4,0
"control",7,NA,"beginning","new",NA,80,1.4,0
"control",8,NA,"beginning","new",NA,20,1.4,0
"control",9,NA,"beginning","new",NA,80,1.4,0
"control",10,NA,"beginning","new",NA,80,1.4,0
"control",11,NA,"beginning","new",NA,40,1.4,0
"control",12,NA,"beginning","new",NA,40,1.4,0
"control",13,NA,"beginning","new",NA,60,1.4,0
"control",14,NA,"beginning","new",NA,100,1.4,0
"control",15,NA,"beginning","new",NA,80,1.4,0
"control",16,NA,"beginning","new",NA,100,1.4,0
"control",17,NA,"beginning","new",NA,60,1.4,0
"control",18,NA,"beginning","new",NA,60,1.4,0
"control",19,NA,"beginning","new",NA,20,1.4,0
"control",20,NA,"beginning","new",NA,40,1.4,0
"control",21,NA,"beginning","new",NA,100,1.4,0
"control",22,NA,"beginning","new",NA,40,1.4,0
"control",23,NA,"beginning","new",NA,80,1.4,0
"control",24,NA,"beginning","new",NA,80,1.4,0
"control",25,NA,"beginning","new",NA,60,1.4,0
"control",26,NA,"beginning","new",NA,60,1.4,0
"control",27,NA,"beginning","new",NA,60,1.4,0
"control",28,NA,"beginning","new",NA,80,1.4,0
"control",29,NA,"beginning","new",NA,60,1.4,0
"control",30,NA,"beginning","new",NA,40,1.4,0
"control",31,NA,"beginning","new",NA,40,1.4,0
"control",32,NA,"beginning","new",NA,40,1.4,0
"control",33,NA,"beginning","new",NA,40,1.4,0
"control",34,NA,"beginning","new",NA,20,1.4,0
"control",35,NA,"beginning","new",NA,40,1.4,0
"control",36,NA,"beginning","new",NA,60,1.4,0
"control",37,NA,"beginning","new",NA,80,1.4,0
"control",38,NA,"beginning","new",NA,60,1.4,0
"control",39,NA,"beginning","new",NA,60,1.4,0
"control",40,NA,"beginning","new",NA,60,1.4,0
"control",41,NA,"beginning","new",NA,60,1.4,0
"control",42,NA,"beginning","new",NA,20,1.4,0
"control",43,NA,"beginning","new",NA,60,1.4,0
"control",44,NA,"beginning","new",NA,80,1.4,0
"control",45,NA,"beginning","new",NA,60,1.4,0
"control",46,NA,"beginning","new",NA,100,1.4,0
"control",47,NA,"beginning","new",NA,20,1.4,0
"control",48,NA,"beginning","new",NA,100,1.4,0
"control",49,NA,"beginning","new",NA,20,1.4,0
"control",50,NA,"beginning","new",NA,60,1.4,0
"control",51,NA,"beginning","new",NA,20,1.4,0
"control",52,NA,"beginning","new",NA,60,1.4,0
"control",53,NA,"beginning","new",NA,80,1.4,0
"control",54,NA,"beginning","new",NA,40,1.4,0
"control",55,NA,"beginning","new",NA,40,1.4,0
"control",56,NA,"beginning","new",NA,60,1.4,0
"control",57,NA,"beginning","new",NA,60,1.4,0
"control",6,NA,"beginning","start",NA,80,15.8,0
"control",7,NA,"beginning","start",NA,100,15.8,0
"control",8,NA,"beginning","start",NA,40,15.8,0
"control",9,NA,"beginning","start",NA,100,15.8,0
"control",10,NA,"beginning","start",NA,80,15.8,0
"control",11,NA,"beginning","start",NA,100,15.8,0
"control",12,NA,"beginning","start",NA,20,15.8,0
"control",13,NA,"beginning","start",NA,80,15.8,0
"control",14,NA,"beginning","start",NA,100,15.8,0
"control",15,NA,"beginning","start",NA,100,15.8,0
"control",16,NA,"beginning","start",NA,100,15.8,0
"control",17,NA,"beginning","start",NA,80,15.8,0
"control",18,NA,"beginning","start",NA,100,15.8,0
"control",19,NA,"beginning","start",NA,60,15.8,0
"control",20,NA,"beginning","start",NA,80,15.8,0
"control",21,NA,"beginning","start",NA,100,15.8,0
"control",22,NA,"beginning","start",NA,40,15.8,0
"control",23,NA,"beginning","start",NA,80,15.8,0
"control",24,NA,"beginning","start",NA,40,15.8,0
"control",25,NA,"beginning","start",NA,100,15.8,0
"control",26,NA,"beginning","start",NA,60,15.8,0
"control",27,NA,"beginning","start",NA,60,15.8,0
"control",28,NA,"beginning","start",NA,100,15.8,0
"control",29,NA,"beginning","start",NA,100,15.8,0
"control",30,NA,"beginning","start",NA,60,15.8,0
"control",31,NA,"beginning","start",NA,20,15.8,0
"control",32,NA,"beginning","start",NA,100,15.8,0
"control",33,NA,"beginning","start",NA,80,15.8,0
"control",34,NA,"beginning","start",NA,60,15.8,0
"control",35,NA,"beginning","start",NA,80,15.8,0
"control",36,NA,"beginning","start",NA,80,15.8,0
"control",37,NA,"beginning","start",NA,80,15.8,0
"control",38,NA,"beginning","start",NA,100,15.8,0
"control",39,NA,"beginning","start",NA,100,15.8,0
"control",40,NA,"beginning","start",NA,100,15.8,0
"control",41,NA,"beginning","start",NA,40,15.8,0
"control",42,NA,"beginning","start",NA,60,15.8,0
"control",43,NA,"beginning","start",NA,60,15.8,0
"control",44,NA,"beginning","start",NA,100,15.8,0
"control",45,NA,"beginning","start",NA,60,15.8,0
"control",46,NA,"beginning","start",NA,100,15.8,0
"control",47,NA,"beginning","start",NA,80,15.8,0
"control",48,NA,"beginning","start",NA,100,15.8,0
"control",49,NA,"beginning","start",NA,80,15.8,0
"control",50,NA,"beginning","start",NA,80,15.8,0
"control",51,NA,"beginning","start",NA,60,15.8,0
"control",52,NA,"beginning","start",NA,100,15.8,0
"control",53,NA,"beginning","start",NA,80,15.8,0
"control",54,NA,"beginning","start",NA,60,15.8,0
"control",55,NA,"beginning","start",NA,60,15.8,0
"control",56,NA,"beginning","start",NA,40,15.8,0
"control",57,NA,"beginning","start",NA,100,15.8,0
"control",6,NA,"body","arm",NA,40,6.1,0
"control",7,NA,"body","arm",NA,20,6.1,0
"control",8,NA,"body","arm",NA,40,6.1,0
"control",9,NA,"body","arm",NA,20,6.1,0
"control",10,NA,"body","arm",NA,60,6.1,0
"control",11,NA,"body","arm",NA,80,6.1,0
"control",12,NA,"body","arm",NA,40,6.1,0
"control",13,NA,"body","arm",NA,40,6.1,0
"control",14,NA,"body","arm",NA,80,6.1,0
"control",15,NA,"body","arm",NA,40,6.1,0
"control",16,NA,"body","arm",NA,80,6.1,0
"control",17,NA,"body","arm",NA,100,6.1,0
"control",18,NA,"body","arm",NA,80,6.1,0
"control",19,NA,"body","arm",NA,40,6.1,0
"control",20,NA,"body","arm",NA,20,6.1,0
"control",21,NA,"body","arm",NA,80,6.1,0
"control",22,NA,"body","arm",NA,20,6.1,0
"control",23,NA,"body","arm",NA,40,6.1,0
"control",24,NA,"body","arm",NA,40,6.1,0
"control",25,NA,"body","arm",NA,60,6.1,0
"control",26,NA,"body","arm",NA,40,6.1,0
"control",27,NA,"body","arm",NA,60,6.1,0
"control",28,NA,"body","arm",NA,60,6.1,0
"control",29,NA,"body","arm",NA,60,6.1,0
"control",30,NA,"body","arm",NA,20,6.1,0
"control",31,NA,"body","arm",NA,40,6.1,0
