cue,target,fsg,bsg,msg,qcon,tcon,qfr,tfr,jcn,lsa
chinese,person,.014,0.000,0.0000,5.16,6.51,56,175,7.774901,0.033507
chinese,restaurant,.014,0.000,0.0000,5.16,6.83,56,41,17.538629,0.117606
chinese,rice,.028,.116,0.0000,5.16,6.04,56,33,16.173379,0.164092
chip,bark,.014,0.000,.0010,5.30,5.51,17,14,16.706484,0.065908
chip,block,.021,0.000,0.0000,5.30,5.93,17,66,8.545329,0.131084
chip,break,.069,0.000,0.0000,5.30,3.52,17,88,2.076313,0.192959
chip,chocolate,.139,.014,.0100,5.30,5.72,17,9,13.650386,0.109603
chip,computer,.014,0.000,0.0000,5.30,6.15,17,13,12.244248,0.391952
chip,cookie,.042,0.000,0.0000,5.30,6.30,17,1,17.470300,0.120826
chip,dip,.090,.217,0.0000,5.30,,17,6,12.828572,0.206788
chip,eat,.014,0.000,.0150,5.30,4.75,17,61,17.339737,0.104361
chip,food,.021,0.000,.0100,5.30,5.84,17,147,7.079646,0.064023
chip,poker,.021,.179,0.0000,5.30,4.92,17,6,16.784437,0.054368
chip,potato,.188,.142,0.0000,5.30,7.00,17,15,17.573457,0.075362
chip,shoulder,.049,0.000,0.0000,5.30,5.67,17,61,10.628800,0.117112
chip,tooth,.014,0.000,0.0000,5.30,6.15,17,20,10.444519,0.120783
chip,wood,.062,0.000,.0010,5.30,5.81,17,55,9.719401,0.143813
chipmunk,animal,.113,0.000,.0300,6.07,5.65,0,68,9.903049,0.310649
chipmunk,brown,.013,0.000,0.0000,6.07,4.63,0,176,19.530106,0.171194
chipmunk,monkey,.020,0.000,0.0000,6.07,5.46,0,9,13.451166,0.240883
chipmunk,rat,.020,0.000,.0100,6.07,6.11,0,6,6.923482,0.138537
chipmunk,small,.013,0.000,.0020,6.07,3.98,0,542,22.083343,0.113292
chipmunk,squirrel,.220,.027,.0010,6.07,6.08,0,1,3.332200,0.402662
chipmunk,teeth,.013,0.000,0.0000,6.07,6.14,0,103,25.170530,0.020464
chipmunk,tree,.027,0.000,.0290,6.07,6.62,0,59,17.660668,0.242744
chirp,bird,.784,0.000,0.0000,,5.77,1,31,22.038567,0.331549
chirp,chip,.014,0.000,0.0000,,5.30,1,17,23.739436,0.054916
chirp,noise,.014,0.000,0.0000,,5.29,1,37,8.732023,0.283880
chirp,sing,.014,0.000,.0240,,4.12,1,34,6.406314,0.251287
chisel,artist,.010,0.000,.0020,5.84,5.65,4,57,14.295517,0.000373
chisel,ax,.015,0.000,.0010,5.84,6.65,4,6,4.681758,0.196359
chisel,block,.010,0.000,.0010,5.84,5.93,4,66,13.192786,0.154503
chisel,break,.015,0.000,.0050,5.84,3.52,4,88,8.699283,0.069945
chisel,chip,.071,0.000,0.0000,5.84,5.30,4,17,10.398469,0.224589
chisel,chop,.015,0.000,.0010,5.84,4.08,4,3,10.803920,0.122701
chisel,create,.010,0.000,.0020,5.84,,4,54,10.754191,0.003129
chisel,cut,.036,0.000,.0130,5.84,4.15,4,192,3.955696,0.537106
chisel,fork,.010,0.000,.0090,5.84,5.25,4,14,8.665812,0.104876
chisel,hammer,.328,0.000,.0280,5.84,5.77,4,9,8.895373,0.586006
chisel,knife,.026,0.000,.0090,5.84,6.08,4,76,3.313815,0.408013
chisel,marble,.010,0.000,.0010,5.84,6.23,4,21,14.561128,0.045493
chisel,nail,.010,0.000,.2620,5.84,5.60,4,6,14.462780,0.289201
chisel,pick,.010,0.000,0.0000,5.84,4.98,4,55,4.594744,0.091421
chisel,rock,.020,0.000,.0230,5.84,6.03,4,75,15.492587,0.048410
chisel,saw,.010,0.000,.0110,5.84,4.57,4,352,5.400822,0.079630
chisel,sculpture,.051,0.000,0.0000,5.84,6.33,4,11,10.235415,0.066579
chisel,sharp,.010,0.000,.0030,5.84,4.12,4,72,8.578316,0.461628
chisel,stick,.010,0.000,0.0000,5.84,6.00,4,39,6.819980,0.097746
chisel,stone,.036,0.000,.0080,5.84,6.32,4,58,15.322853,0.212252
chisel,tool,.051,0.000,.0140,5.84,5.33,4,40,3.690296,0.787706
chisel,wood,.036,0.000,.0090,5.84,5.81,4,55,12.972692,0.310538
chisel,work,.010,0.000,.0040,5.84,3.88,4,760,10.704690,0.177012
chlorine,acid,.013,0.000,.0010,6.28,,33,13,15.777101,0.191176
chlorine,bleach,.158,.021,0.0000,6.28,5.40,33,5,22.539275,0.247165
chlorine,chemical,.013,0.000,.0010,6.28,,33,60,13.632522,0.300520
chlorine,gas,.013,0.000,0.0000,6.28,5.34,33,98,5.807606,0.222688
chlorine,pool,.664,.017,.0020,6.28,6.29,33,111,14.560280,-0.024263
chlorine,water,.039,0.000,.2450,6.28,6.27,33,442,9.084715,0.167140
chocolate,bar,.101,0.000,.0210,5.72,6.40,9,82,16.545334,0.175679
chocolate,brown,.014,.020,0.0000,5.72,4.63,9,176,1.306121,0.199367
chocolate,cake,.061,.087,0.0000,5.72,6.11,9,13,9.541438,0.490630
chocolate,candy,.196,.049,.0180,5.72,6.56,9,16,13.612109,0.538874
chocolate,chip,.014,.139,0.0000,5.72,5.30,9,17,13.650386,0.109603
chocolate,fat,.041,0.000,.0030,5.72,4.80,9,60,11.906321,0.246644
chocolate,fudge,.014,.517,.0040,5.72,,9,0,16.538767,0.243936
chocolate,good,.020,0.000,.0220,5.72,2.53,9,807,10.649514,0.131641
chocolate,milk,.054,.030,.0010,5.72,6.66,9,49,8.414604,0.419180
chocolate,mousse,.020,.211,0.0000,5.72,4.81,9,0,18.330462,0.056365
chocolate,pimple,.014,0.000,0.0000,5.72,5.75,9,0,23.834493,-0.009017
chocolate,sweet,.101,.041,.0710,5.72,4.53,9,70,12.253701,0.385550
chocolate,taste,.020,.016,.0010,5.72,4.53,9,59,16.728842,0.341957
chocolate,vanilla,.115,.359,0.0000,5.72,5.38,9,1,18.330462,0.721698
choice,alternative,.025,.145,.0010,2.96,,113,34,0.000000,0.549801
choice,decision,.305,.296,.0030,2.96,3.25,113,119,0.364654,0.585603
choice,first,.015,0.000,0.0000,2.96,3.07,113,1360,9.470863,0.254343
choice,freedom,.077,0.000,.0010,2.96,1.98,113,128,15.007354,0.271203
choice,make,.010,0.000,.0230,2.96,2.89,113,794,9.645527,0.410271
choice,meat,.021,0.000,0.0000,2.96,6.93,113,45,9.807094,0.093328
choice,none,.010,0.000,0.0000,2.96,2.84,113,108,11.579435,0.193240
choice,opinion,.036,.041,.0040,2.96,2.29,113,96,8.535628,0.215855
choice,opportunity,.010,0.000,0.0000,2.96,2.63,113,121,13.577179,0.451217
choice,option,.031,.635,.0020,2.96,2.58,113,5,0.000000,0.265758
choice,pick,.108,0.000,.0410,2.96,4.98,113,55,0.000000,0.178368
choice,selection,.041,.300,0.0000,2.96,,113,39,0.000000,0.325469
choice,variety,.010,.081,.0010,2.96,,113,85,8.383916,0.220144
choir,boy,.063,0.000,0.0000,5.54,6.23,8,242,17.772407,0.071399
choir,chorus,.119,.103,.0050,5.54,5.58,8,1,0.000000,0.497322
choir,church,.127,0.000,.0040,5.54,5.82,8,348,12.594617,0.433187
choir,group,.024,0.000,0.0000,5.54,4.41,8,390,9.493070,0.125432
choir,music,.024,0.000,.0380,5.54,5.15,8,216,13.034241,0.586182
choir,sing,.413,.028,.0770,5.54,4.12,8,34,3.534656,0.577928
choir,singer,.016,0.000,.0070,5.54,6.35,8,10,17.314818,0.454276
choir,song,.071,0.000,.2020,5.54,5.04,8,70,14.995202,0.619165
choir,voice,.032,0.000,.0220,5.54,5.03,8,226,15.102318,0.251999
choke,breathe,.014,0.000,0.0000,3.88,4.78,9,7,3.470535,0.182589
choke,car,.027,0.000,0.0000,3.88,6.35,9,274,13.658963,0.125798
choke,cough,.203,.115,.0020,3.88,5.35,9,7,20.241276,0.139748
choke,death,.027,0.000,.0070,3.88,3.86,9,277,20.487605,0.141960
choke,die,.047,0.000,.0050,3.88,3.54,9,73,4.396783,0.193988
choke,food,.095,0.000,.0010,3.88,5.84,9,147,15.513497,0.082924
choke,gag,.128,.173,0.0000,3.88,,9,4,0.000000,0.279714
choke,kill,.041,0.000,.0030,3.88,3.77,9,63,15.073180,0.126147
choke,neck,.027,0.000,.0180,3.88,5.83,9,81,17.911196,0.175021
choke,smoke,.014,0.000,0.0000,3.88,5.16,9,41,19.530106,0.091765
choke,swallow,.014,.036,.0040,3.88,4.95,9,10,18.485655,0.137103
choke,throat,.061,0.000,.0130,3.88,5.57,9,51,18.382353,0.241247
choose,best,.017,0.000,.0010,3.00,2.67,50,351,14.311680,0.349297
choose,decide,.067,.142,.0020,3.00,2.64,50,40,0.595893,0.673541
choose,pick,.439,.304,.0230,3.00,4.98,50,55,4.219213,0.225940
choose,select,.072,.496,.0150,3.00,,50,23,0.000000,0.599749
choose,take,.028,0.000,0.0000,3.00,3.20,50,611,0.000000,0.216902
choose,team,.011,0.000,0.0000,3.00,4.81,50,83,15.613290,0.058122
choose,want,.011,0.000,0.0000,3.00,2.95,50,329,11.264813,0.375351
chop,ax,.027,.092,0.0000,4.08,6.65,3,6,0.495321,0.424204
chop,cut,.388,0.000,.0060,4.08,4.15,3,192,4.605006,0.323483
chop,dice,.054,0.000,0.0000,4.08,,3,14,9.705346,-0.006926
chop,grind,.014,.013,0.0000,4.08,4.37,3,2,12.043549,0.176938
chop,knife,.020,0.000,.0390,4.08,6.08,3,76,20.721523,0.218753
chop,lamb,.014,.087,0.0000,4.08,6.24,3,7,11.349192,0.195963
chop,meat,.061,0.000,.0020,4.08,6.93,3,45,5.920838,0.135817
chop,pork,.082,.139,0.0000,4.08,5.81,3,10,11.148521,0.156972
chop,slice,.014,0.000,.0240,4.08,4.23,3,13,6.589308,0.133915
chop,up,.014,0.000,0.0000,4.08,3.80,3,1895,18.247176,0.294869
chop,wood,.068,.030,.0090,4.08,5.81,3,55,16.274188,0.431139
chore,boring,.016,0.000,.0140,4.53,2.65,7,5,13.848881,0.134681
chore,boy,.011,0.000,0.0000,4.53,6.23,7,242,16.764740,0.019527
chore,clothes,.011,0.000,0.0000,4.53,6.63,7,89,15.038951,0.149340
chore,do,.022,0.000,.0010,4.53,2.72,7,1363,16.114997,0.199371
chore,duty,.016,.014,.0020,4.53,2.32,7,61,2.102815,0.100772
chore,garbage,.016,0.000,0.0000,4.53,5.68,7,7,19.914765,0.093888
chore,hate,.011,0.000,0.0000,4.53,3.86,7,42,17.476101,0.097854
chore,hobby,.011,0.000,0.0000,4.53,3.66,7,4,14.574710,0.223967
chore,house,.027,0.000,0.0000,4.53,6.21,7,591,10.345541,0.223163
chore,job,.120,0.000,.0580,4.53,4.11,7,238,0.000000,0.255970
chore,mow,.027,0.000,0.0000,4.53,,7,0,23.957834,0.319318
chore,pain,.016,0.000,0.0000,4.53,4.22,7,88,17.306128,0.017651
chore,task,.038,.145,.0030,4.53,2.58,7,60,0.000000,0.173072
chore,work,.408,0.000,.0780,4.53,3.88,7,760,3.723480,0.173299
chorus,choir,.103,.119,.0120,5.58,5.54,1,8,0.000000,0.497322
chorus,church,.032,0.000,.0130,5.58,5.82,1,348,11.514635,0.066447
chorus,line,.071,0.000,.0010,5.58,4.65,1,298,2.694198,0.056392
chorus,music,.063,0.000,.0390,5.58,5.15,1,216,5.644615,0.515934
chorus,refrain,.016,0.000,0.0000,5.58,3.21,1,10,0.000000,0.256174
chorus,sing,.421,.011,.0680,5.58,4.12,1,34,3.534656,0.545456
chorus,singer,.048,0.000,.0030,5.58,6.35,1,10,16.179921,0.430412
chorus,song,.079,0.000,.2150,5.58,5.04,1,70,7.889484,0.618674
chorus,verse,.016,.014,0.0000,5.58,,1,28,20.832465,0.364869
chowder,clam,.755,.042,0.0000,5.97,5.53,1,3,20.628765,0.279750
chowder,puppy,.014,0.000,0.0000,5.97,6.34,1,2,24.672473,0.021399
chowder,soup,.129,.012,.0030,5.97,6.11,1,16,3.900856,0.439065
chowder,stew,.014,0.000,.0020,5.97,5.79,1,5,9.325835,0.333834
christ,bible,.020,0.000,.0270,,5.81,97,59,17.405531,0.696625
christ,christian,.013,.031,.0100,,,97,144,3.827414,0.834566
christ,church,.079,0.000,.0390,,5.82,97,348,15.423768,0.622445
christ,cross,.033,.022,.0160,,5.10,97,55,16.278956,0.136230
christ,faith,.013,0.000,.0060,,2.71,97,111,7.326866,0.730554
christ,god,.219,0.000,.1490,,3.61,97,318,2.192439,0.717070
christ,jesus,.364,.259,.0500,,4.02,97,64,0.000000,0.902218
christ,lord,.060,.027,.0360,,4.18,97,93,1.933122,0.238380
christ,religion,.046,.027,.0660,,3.71,97,119,7.326866,0.777770
christ,savior,.046,.322,.0250,,,97,6,0.000000,0.281954
christ,son,.013,0.000,.0050,,6.38,97,166,1.497237,0.130087
christian,bible,.015,0.000,.0070,,5.81,144,59,15.101406,0.628340
christian,catholic,.100,.034,.0390,,3.08,144,84,1.651664,0.691249
christian,christ,.031,.013,.0140,,,144,97,3.827414,0.834566
christian,church,.131,0.000,.0660,,5.82,144,348,13.119744,0.597167
christian,cross,.023,.036,.0140,,5.10,144,55,13.974873,0.142770
christian,faith,.015,0.000,.0100,,2.71,144,111,15.045513,0.760371
christian,god,.085,0.000,.1120,,3.61,144,318,10.627783,0.596892
christian,good,.015,0.000,.0030,,2.53,144,807,13.891783,0.120360
christian,jesus,.031,.020,.0320,,4.02,144,64,3.827414,0.831481
christian,religion,.192,.034,.0620,,3.71,144,119,15.045513,0.783407
christian,religious,.062,.035,.0050,,,144,165,2.061554,0.705136
christian,saint,.015,.024,0.0000,,4.47,144,16,11.997457,0.433723
christmas,birth,.021,0.000,0.0000,4.53,4.67,27,66,13.933204,0.017221
christmas,day,.021,0.000,.0040,4.53,4.67,27,686,3.998816,0.309952
christmas,gift,.084,.032,.0130,4.53,5.28,27,33,17.119184,0.220136
christmas,holiday,.126,.345,.0030,4.53,3.60,27,17,2.447166,0.635234
christmas,joy,.021,.026,0.0000,4.53,3.54,27,40,19.961275,0.256376
christmas,present,.042,.069,.0510,4.53,3.37,27,377,15.067275,0.148658
christmas,snow,.021,0.000,.0010,4.53,6.05,27,59,19.661044,0.260925
christmas,tree,.337,0.000,0.0000,4.53,6.62,27,59,18.357045,0.332843
christmas,vacation,.021,.027,.0330,4.53,4.10,27,47,8.888731,0.246614
christmas,white,.021,0.000,.0070,4.53,4.68,27,365,17.036646,0.169216
chuck,beef,.034,0.000,.0130,,6.23,2,32,8.900757,0.235892
chuck,boy,.014,0.000,.0010,,6.23,2,242,17.261617,0.092238
chuck,drill,.027,0.000,0.0000,,5.12,2,33,14.372566,0.377774
chuck,ground,.014,0.000,0.0000,,5.44,2,186,5.233437,0.150589
chuck,hamburger,.014,0.000,.0020,,,2,10,10.325778,0.013795
chuck,laugh,.027,0.000,0.0000,,4.29,2,28,18.736416,0.073258
chuck,man,.014,0.000,0.0000,,6.14,2,1207,11.785504,0.064731
chuck,meat,.020,0.000,.0290,,6.93,2,45,4.951451,0.133077
chuck,name,.020,0.000,0.0000,,3.96,2,294,16.146481,0.048231
chuck,roast,.020,0.000,.0030,,5.02,2,10,7.388799,0.097210
chuck,sick,.014,0.000,0.0000,,3.89,2,51,0.000000,0.068464
chuck,steak,.061,0.000,.0060,,6.47,2,10,8.291668,0.076959
chuck,throw,.318,0.000,.0120,,4.05,2,42,3.384393,0.217776
chuck,toss,.020,0.000,.0640,,3.65,2,9,0.000000,0.117153
chuck,up,.020,0.000,.0030,,3.80,2,1895,16.656673,0.218474
chuck,wagon,.061,0.000,0.0000,,6.18,2,55,15.206350,0.186294
chuck,wood,.041,0.000,0.0000,,5.81,2,55,13.128873,0.216772
chunk,block,.054,0.000,0.0000,,5.93,2,66,9.375410,0.073702
chunk,candy,.034,0.000,.0270,,6.56,2,16,19.112419,0.078487
chunk,cheese,.020,0.000,0.0000,,6.14,2,9,20.940654,0.141015
chunk,chocolate,.135,0.000,.0080,,5.72,2,9,19.860579,0.083604
chunk,cookie,.020,0.000,0.0000,,6.30,2,1,20.997816,0.147653
chunk,fat,.047,0.000,.0070,,4.80,2,60,18.798406,0.052495
chunk,food,.014,0.000,.0070,,5.84,2,147,13.860782,0.071628
chunk,large,.014,0.000,.0070,,3.14,2,361,18.441678,0.179787
chunk,mass,.020,0.000,0.0000,,4.09,2,110,8.769314,0.074386
chunk,meat,.020,0.000,0.0000,,6.93,2,45,16.610744,0.145460
chunk,part,.020,0.000,.0560,,3.05,2,500,14.172336,0.088575
chunk,piece,.304,0.000,.0090,,3.75,2,129,14.172336,0.347895
chunk,rock,.027,0.000,.0010,,6.03,2,75,18.796286,0.304342
chunk,slice,.014,0.000,0.0000,,4.23,2,13,18.764190,0.147976
church,bell,.031,.047,0.0000,5.82,6.52,348,18,14.924259,0.172709
church,cathedral,.016,.717,0.0000,5.82,5.49,348,8,3.467034,0.379136
church,catholic,.016,.176,.0230,5.82,3.08,348,84,14.771485,0.881683
church,cross,.016,.079,.0060,5.82,5.10,348,55,10.769943,0.135544
church,god,.315,.041,.0440,5.82,3.61,348,318,12.417116,0.357036
church,jesus,.016,.041,.0550,5.82,4.02,348,64,15.423768,0.499891
church,pray,.024,.100,.0010,5.82,3.63,348,12,11.842588,0.387259
church,preacher,.031,.252,0.0000,5.82,,348,11,16.012297,0.493616
church,religion,.134,.155,.0230,5.82,3.71,348,119,0.578568,0.523285
church,religious,.016,.118,0.0000,5.82,,348,165,13.658030,0.698003
church,service,.016,.014,0.0000,5.82,2.85,348,315,0.850320,0.054709
church,steeple,.047,.658,0.0000,5.82,5.28,348,9,12.001056,0.501412
church,sunday,.079,.240,0.0000,5.82,4.45,348,101,17.575310,0.575991
church,temple,.031,.280,0.0000,5.82,6.69,348,38,2.578862,0.173059
cigar,box,.014,0.000,0.0000,5.56,5.91,10,70,19.080692,0.141072
cigar,cigarette,.216,.082,.1700,5.56,6.03,10,25,2.905355,0.245703
cigar,pipe,.014,.047,.0130,5.56,6.90,10,20,18.665074,0.173698
cigar,smell,.081,0.000,.0270,5.56,4.40,10,34,19.624389,0.213003
cigar,smoke,.507,0.000,.1100,5.56,5.16,10,41,2.514237,0.237099
cigar,stink,.041,0.000,.0140,5.56,3.90,10,3,24.408103,0.115656
cigar,tobacco,.020,.040,.0040,5.56,6.16,10,19,2.641603,0.235360
cigarette,ash,.020,.216,0.0000,6.03,5.33,25,11,5.809158,0.137045
cigarette,bad,.014,0.000,0.0000,6.03,3.00,25,142,18.163984,0.115331
cigarette,butt,.041,.185,0.0000,6.03,,25,12,0.000000,0.029063
cigarette,cancer,.088,0.000,.0170,6.03,5.93,25,25,15.907609,0.660728
cigarette,cigar,.082,.216,.0020,6.03,5.56,25,10,2.905355,0.245703
cigarette,light,.014,0.000,0.0000,6.03,5.39,25,333,13.351491,0.049914
cigarette,lighter,.095,.271,0.0000,6.03,3.91,25,10,16.222179,0.070797
cigarette,lung,.020,0.000,.0020,6.03,5.65,25,16,19.641349,0.795898
cigarette,pipe,.020,.020,.0090,6.03,6.90,25,20,16.542050,0.266293
cigarette,smoke,.449,.323,.0650,6.03,5.16,25,41,0.391118,0.827675
cigarette,tobacco,.014,.298,.0020,6.03,6.16,25,19,0.518489,0.800427
cinema,film,.033,.014,.1550,,5.91,3,96,0.000000,0.691573
cinema,fun,.013,0.000,.0200,,2.45,3,44,18.532590,0.031605
cinema,movie,.793,.025,.0410,,5.85,3,29,18.010554,0.502629
cinema,theater,.053,.020,.1290,,,3,29,4.352178,0.330286
cinnamon,apple,.019,0.000,.0010,5.95,7.00,0,9,10.530972,0.372457
cinnamon,bread,.026,0.000,.0940,5.95,6.18,0,41,18.515775,0.269327
cinnamon,bun,.026,0.000,.0020,5.95,5.77,0,1,19.944156,0.093356
cinnamon,candy,.032,0.000,.0040,5.95,6.56,0,16,15.626953,0.253896
cinnamon,flavor,.013,0.000,.0110,5.95,4.03,0,18,22.263286,0.448726
cinnamon,roll,.051,0.000,.0040,5.95,4.30,0,35,19.944156,0.171648
cinnamon,spice,.205,.084,.0100,5.95,5.86,0,4,3.020427,0.419738
cinnamon,stick,.083,0.000,0.0000,5.95,6.00,0,39,16.662501,0.137552
cinnamon,sugar,.115,0.000,.0270,5.95,6.35,0,34,9.343088,0.346688
cinnamon,toast,.218,0.000,0.0000,5.95,5.54,0,19,20.538942,0.204666
circle,hole,.019,.016,0.0000,5.14,4.81,60,58,9.504348,0.162181
circle,line,.013,.055,0.0000,5.14,4.65,60,298,6.134894,0.242961
circle,oval,.013,.060,0.0000,5.14,4.03,60,8,0.110863,0.321545
circle,round,.199,.197,.0870,5.14,4.34,60,81,0.000000,0.237955
circle,square,.635,.473,.0790,5.14,5.15,60,143,3.843523,0.332769
circumstance,bad,.033,0.000,.0150,,3.00,15,142,16.601919,0.076232
circumstance,change,.033,0.000,0.0000,,3.06,15,240,8.627011,0.029970
circumstance,circle,.013,0.000,0.0000,,5.14,15,60,15.174277,0.114605
circumstance,condition,.039,.020,0.0000,,2.71,15,91,0.000000,0.101379
circumstance,consequence,.013,0.000,0.0000,,,15,30,11.565641,0.374841
circumstance,decision,.020,0.000,0.0000,,3.25,15,119,12.017209,0.072939
circumstance,evidence,.039,0.000,0.0000,,3.45,15,204,5.206056,0.196517
circumstance,fate,.013,0.000,0.0000,,2.75,15,33,8.507814,0.335342
circumstance,happening,.033,0.000,.0030,,,15,28,6.824634,0.081594
circumstance,instance,.020,0.000,0.0000,,2.87,15,82,6.657657,0.183781
circumstance,opportunity,.013,0.000,0.0000,,2.63,15,121,7.767533,0.156914
circumstance,position,.020,0.000,.0030,,3.31,15,241,6.460115,0.128342
circumstance,problem,.039,0.000,.0220,,3.64,15,313,6.893652,-0.015371
circumstance,reason,.013,0.000,0.0000,,3.44,15,241,7.103837,0.234160
circumstance,situation,.230,.036,.0030,,2.76,15,196,3.923754,0.156348
circumstance,surroundings,.013,0.000,0.0000,,,15,8,8.491199,0.120610
circus,animal,.056,.011,.0020,5.31,5.65,7,68,15.244600,0.287632
circus,carnival,.044,.079,.0010,5.31,,7,9,0.000000,0.221325
circus,clown,.594,.237,.0040,5.31,6.14,7,3,20.532616,0.467110
circus,elephant,.028,.014,0.0000,5.31,7.00,7,7,21.386715,0.539368
circus,fair,.017,.015,.0070,5.31,4.09,7,77,8.569641,0.188759
circus,fun,.044,0.000,.0190,5.31,2.45,7,44,11.582922,0.332200
circus,lion,.011,0.000,.0010,5.31,6.14,7,17,17.893569,0.385050
circus,parade,.011,.027,0.0000,5.31,5.19,7,25,10.102541,0.392592
circus,ring,.011,0.000,0.0000,5.31,5.88,7,47,14.010312,0.208428
circus,show,.011,.014,0.0000,5.31,3.93,7,287,5.483749,0.321531
circus,tent,.028,.041,0.0000,5.31,5.79,7,20,13.248543,0.221691
circus,wheel,.011,0.000,0.0000,5.31,5.53,7,56,17.179474,0.023413
circus,world,.022,0.000,0.0000,5.31,5.29,7,787,14.007564,0.134497
citizen,american,.086,.034,.0020,4.51,,30,569,11.799828,0.299991
citizen,city,.033,0.000,.0040,4.51,5.41,30,393,14.714538,0.177859
citizen,country,.059,0.000,.0010,4.51,4.54,30,324,13.694878,0.219377
citizen,member,.033,0.000,0.0000,4.51,5.60,30,137,12.360328,0.279979
citizen,old,.013,0.000,0.0000,4.51,3.41,30,660,17.744654,0.080613
citizen,patriot,.020,.013,.0050,4.51,,30,10,4.492746,0.115387
citizen,person,.191,0.000,.0010,4.51,6.51,30,175,6.933322,0.225334
citizen,vote,.013,0.000,0.0000,4.51,3.85,30,75,18.509949,0.445304
citrus,fruit,.426,0.000,.0850,,6.00,1,35,2.926467,0.505991
citrus,juice,.020,0.000,.1130,,6.00,1,11,17.227716,0.228825
citrus,lemon,.020,0.000,.0090,,5.98,1,18,1.364633,0.227367
citrus,orange,.432,.031,.0890,,5.74,1,23,0.860201,0.222459
citrus,tree,.027,0.000,.0320,,6.62,1,59,2.868231,0.012012
city,building,.036,.017,0.0000,5.41,5.91,393,160,8.306269,0.212072
city,country,.020,.068,.0560,5.41,4.54,393,324,4.857434,0.232604
city,county,.010,.195,.0020,5.41,,393,155,8.212878,0.225247
city,crowd,.010,0.000,.0020,5.41,5.34,393,53,7.442747,0.164975
city,heat,.010,0.000,0.0000,5.41,4.84,393,97,14.972750,0.023680
city,large,.015,0.000,.0020,5.41,3.14,393,361,15.342600,0.217164
city,light,.046,0.000,.0030,5.41,5.39,393,333,8.584133,0.043599
city,people,.015,.020,.0130,5.41,5.51,393,847,7.363716,0.303431
city,state,.132,.117,.0060,5.41,4.31,393,808,2.905195,0.168435
city,street,.046,0.000,0.0000,5.41,5.84,393,244,8.077414,0.205035
city,suburb,.010,.265,0.0000,5.41,,393,13,9.635768,0.506956
city,tampa,.086,.143,0.0000,5.41,,393,0,8.682741,0.106276
city,town,.307,.529,.0010,5.41,5.52,393,212,1.414433,0.207089
claim,baggage,.026,.068,0.0000,,,98,4,18.466198,0.072677
claim,check,.078,0.000,.0010,,4.38,98,88,12.344307,0.035879
claim,court,.020,0.000,.0040,,5.05,98,230,13.914786,0.241290
claim,file,.013,0.000,0.0000,,4.63,98,81,13.570731,0.065097
claim,gold,.020,0.000,.0020,,5.68,98,52,16.583198,0.150783
claim,insurance,.118,.014,0.0000,,,98,46,8.325701,0.275522
claim,land,.020,0.000,0.0000,,6.07,98,217,9.467635,0.231715
claim,lawyer,.013,0.000,.0040,,5.58,98,43,17.402502,0.240330
claim,lie,.013,0.000,0.0000,,4.04,98,59,8.202032,0.162739
claim,mine,.046,0.000,.0080,,4.37,98,59,17.296849,0.138349
claim,money,.026,0.000,.0380,,5.77,98,265,12.046741,0.138119
claim,own,.033,0.000,.0020,,3.05,98,772,12.654383,0.272523
claim,quit,.013,0.000,0.0000,,3.00,98,15,15.320270,0.132175
claim,say,.033,0.000,.0010,,,98,504,2.798416,0.204781
claim,stake,.046,.020,0.0000,,5.36,98,20,13.468376,0.331161
claim,state,.033,0.000,0.0000,,4.31,98,808,2.798416,0.199225
claim,sue,.020,0.000,0.0000,,4.28,98,18,6.742906,0.336672
claim,take,.059,0.000,.0010,,3.20,98,611,0.000000,0.192858
claim,ticket,.026,0.000,0.0000,,7.00,98,16,13.284094,0.098866
claim,want,.013,0.000,0.0000,,2.95,98,329,6.110565,0.106520
clam,bake,.035,0.000,0.0000,5.53,4.76,3,12,21.934635,0.049324
clam,chowder,.042,.755,0.0000,5.53,5.97,3,1,20.628765,0.279750
clam,crab,.014,0.000,.0050,5.53,5.92,3,2,3.571480,0.568732
clam,dig,.014,0.000,0.0000,5.53,4.22,3,10,14.224549,0.110572
clam,digger,.014,0.000,0.0000,5.53,,3,2,20.558365,0.080721
clam,fish,.028,0.000,.0260,5.53,5.84,3,35,9.432805,0.216180
clam,food,.014,0.000,.0040,5.53,5.84,3,147,6.457112,0.196526
clam,mussel,.014,.300,0.0000,5.53,5.48,3,2,3.207112,0.230606
clam,oyster,.285,.359,.0070,5.53,5.69,3,6,2.108499,0.398808
