"date","time","subject","trialcode","trialnum","latency","response","partno"
91212,"14:59","525922929","confidence",55,1787,"8","9121214:59525922929"
91212,"14:59","525922929","real82",56,6929,"8","9121214:59525922929"
91212,"14:59","525922929","real94",57,2131,"8","9121214:59525922929"
91212,"14:59","525922929","real64",58,2012,"9","9121214:59525922929"
91212,"14:59","525922929","real20",59,3841,"9","9121214:59525922929"
91212,"14:59","525922929","confidence",60,3758,"8","9121214:59525922929"
91212,"14:59","525922929","real5",61,6630,"10","9121214:59525922929"
91212,"14:59","525922929","real40",62,2900,"9","9121214:59525922929"
91212,"14:59","525922929","real22",63,1886,"9","9121214:59525922929"
91212,"14:59","525922929","real25",64,3568,"7","9121214:59525922929"
91212,"14:59","525922929","confidence",65,1711,"8","9121214:59525922929"
91212,"14:59","525922929","real9",66,2512,"9","9121214:59525922929"
91212,"14:59","525922929","real53",67,4466,"9","9121214:59525922929"
91212,"14:59","525922929","real60",68,4781,"7","9121214:59525922929"
91212,"14:59","525922929","real92",69,2565,"8","9121214:59525922929"
91212,"14:59","525922929","confidence",70,1860,"8","9121214:59525922929"
91212,"14:59","525922929","real91",71,9703,"8","9121214:59525922929"
91212,"14:59","525922929","real8",72,3860,"6","9121214:59525922929"
91212,"14:59","525922929","real4",73,3079,"7","9121214:59525922929"
91212,"14:59","525922929","real49",74,3410,"10","9121214:59525922929"
91212,"14:59","525922929","confidence",75,4111,"9","9121214:59525922929"
91212,"14:59","525922929","real31",76,3665,"7","9121214:59525922929"
91212,"14:59","525922929","real55",77,3045,"8","9121214:59525922929"
91212,"14:59","525922929","real14",78,4537,"9","9121214:59525922929"
91212,"14:59","525922929","real42",79,4041,"8","9121214:59525922929"
91212,"14:59","525922929","confidence",80,2847,"6","9121214:59525922929"
91212,"14:59","525922929","real50",81,1579,"7","9121214:59525922929"
91212,"14:59","525922929","real12",82,2425,"9","9121214:59525922929"
91212,"14:59","525922929","real11",83,7374,"9","9121214:59525922929"
91212,"14:59","525922929","real65",84,3031,"7","9121214:59525922929"
91212,"14:59","525922929","confidence",85,2340,"6","9121214:59525922929"
91212,"14:59","525922929","real95",86,3468,"9","9121214:59525922929"
91212,"14:59","525922929","real52",87,4624,"5","9121214:59525922929"
91212,"14:59","525922929","real78",88,9293,"6","9121214:59525922929"
91212,"14:59","525922929","real81",89,2090,"7","9121214:59525922929"
91212,"14:59","525922929","confidence",90,2140,"6","9121214:59525922929"
91212,"14:59","525922929","real76",91,2364,"8","9121214:59525922929"
91212,"14:59","525922929","real45",92,2580,"6","9121214:59525922929"
91212,"14:59","525922929","real29",93,7162,"8","9121214:59525922929"
91212,"14:59","525922929","real83",94,4483,"8","9121214:59525922929"
91212,"14:59","525922929","confidence",95,2774,"9","9121214:59525922929"
91212,"14:59","525922929","real51",96,2005,"8","9121214:59525922929"
91212,"14:59","525922929","real74",97,1483,"9","9121214:59525922929"
91212,"14:59","525922929","real1",98,1661,"10","9121214:59525922929"
91212,"14:59","525922929","real63",99,1784,"9","9121214:59525922929"
91212,"14:59","525922929","confidence",100,2374,"8","9121214:59525922929"
91212,"14:59","525922929","real41",101,2437,"7","9121214:59525922929"
91212,"14:59","525922929","real57",102,3050,"9","9121214:59525922929"
91212,"14:59","525922929","real70",103,9502,"8","9121214:59525922929"
91212,"14:59","525922929","real10",104,2546,"4","9121214:59525922929"
91212,"14:59","525922929","confidence",105,2018,"8","9121214:59525922929"
91212,"14:59","525922929","real28",106,3247,"9","9121214:59525922929"
91212,"14:59","525922929","real27",107,5851,"8","9121214:59525922929"
91212,"14:59","525922929","real84",108,4384,"7","9121214:59525922929"
91212,"14:59","525922929","real87",109,1519,"8","9121214:59525922929"
91212,"14:59","525922929","confidence",110,1888,"8","9121214:59525922929"
91212,"14:59","525922929","real2",111,3490,"5","9121214:59525922929"
91212,"14:59","525922929","real3",112,3949,"5","9121214:59525922929"
91212,"14:59","525922929","real21",113,4837,"9","9121214:59525922929"
91212,"14:59","525922929","real23",114,4163,"9","9121214:59525922929"
91212,"14:59","525922929","confidence",115,1739,"10","9121214:59525922929"
91212,"14:59","525922929","real96",116,3411,"5","9121214:59525922929"
91212,"14:59","525922929","real46",117,2128,"9","9121214:59525922929"
91212,"14:59","525922929","real47",118,1984,"8","9121214:59525922929"
91212,"14:59","525922929","real85",119,2655,"8","9121214:59525922929"
91212,"14:59","525922929","confidence",120,1931,"7","9121214:59525922929"
91212,"14:59","525922929","followup1",1,54630,"4","9121214:59525922929"
91212,"14:59","525922929","followup2",2,21708,"1","9121214:59525922929"
91312,"12:01","4566","lost",1,7985,"found","9131212:014566"
91312,"12:01","4566","article",2,6250,"newspaper","9131212:014566"
91312,"12:01","4566","old",3,5143,"young","9131212:014566"
91312,"12:01","4566","prac3",1,13355,"6","9131212:014566"
91312,"12:01","4566","prac2",2,5023,"8","9131212:014566"
91312,"12:01","4566","prac4",3,4389,"4","9131212:014566"
91312,"12:01","4566","prac1",4,7036,"4","9131212:014566"
91312,"12:01","4566","prac7",5,5370,"5","9131212:014566"
91312,"12:01","4566","prac6",6,5562,"9","9131212:014566"
91312,"12:01","4566","prac5",7,4755,"4","9131212:014566"
91312,"12:01","4566","prac8",8,3899,"8","9131212:014566"
91312,"12:01","4566","real33",1,13253,"9","9131212:014566"
91312,"12:01","4566","real35",2,4965,"6","9131212:014566"
91312,"12:01","4566","real79",3,6133,"4","9131212:014566"
91312,"12:01","4566","real18",4,4575,"5","9131212:014566"
91312,"12:01","4566","confidence",5,5751,"5","9131212:014566"
91312,"12:01","4566","real24",6,6439,"9","9131212:014566"
91312,"12:01","4566","real54",7,10493,"7","9131212:014566"
91312,"12:01","4566","real48",8,7408,"6","9131212:014566"
91312,"12:01","4566","real6",9,5872,"9","9131212:014566"
91312,"12:01","4566","confidence",10,2157,"8","9131212:014566"
91312,"12:01","4566","real7",11,7061,"7","9131212:014566"
91312,"12:01","4566","real68",12,7793,"5","9131212:014566"
91312,"12:01","4566","real38",13,4889,"8","9131212:014566"
91312,"12:01","4566","real58",14,7212,"8","9131212:014566"
91312,"12:01","4566","confidence",15,1651,"7","9131212:014566"
91312,"12:01","4566","real86",16,5638,"6","9131212:014566"
91312,"12:01","4566","real17",17,5676,"8","9131212:014566"
91312,"12:01","4566","real71",18,4799,"7","9131212:014566"
91312,"12:01","4566","real66",19,6574,"4","9131212:014566"
91312,"12:01","4566","confidence",20,2983,"3","9131212:014566"
91312,"12:01","4566","real19",21,5613,"8","9131212:014566"
91312,"12:01","4566","real67",22,9275,"8","9131212:014566"
91312,"12:01","4566","real32",23,6080,"2","9131212:014566"
91312,"12:01","4566","real43",24,7212,"4","9131212:014566"
91312,"12:01","4566","confidence",25,2443,"6","9131212:014566"
91312,"12:01","4566","real93",26,4839,"6","9131212:014566"
91312,"12:01","4566","real15",27,10340,"5","9131212:014566"
91312,"12:01","4566","real16",28,5759,"4","9131212:014566"
91312,"12:01","4566","real61",29,4455,"9","9131212:014566"
91312,"12:01","4566","confidence",30,2835,"8","9131212:014566"
91312,"12:01","4566","real44",31,14071,"4","9131212:014566"
91312,"12:01","4566","real88",32,9583,"4","9131212:014566"
91312,"12:01","4566","real69",33,8688,"5","9131212:014566"
91312,"12:01","4566","real34",34,6380,"7","9131212:014566"
91312,"12:01","4566","confidence",35,2276,"7","9131212:014566"
91312,"12:01","4566","real13",36,4070,"7","9131212:014566"
91312,"12:01","4566","real56",37,2138,"8","9131212:014566"
91312,"12:01","4566","real80",38,26562,"7","9131212:014566"
91312,"12:01","4566","real36",39,4090,"5","9131212:014566"
91312,"12:01","4566","confidence",40,1837,"5","9131212:014566"
91312,"12:01","4566","real62",41,3041,"7","9131212:014566"
91312,"12:01","4566","real75",42,5662,"7","9131212:014566"
91312,"12:01","4566","real39",43,4138,"3","9131212:014566"
91312,"12:01","4566","real26",44,6067,"4","9131212:014566"
91312,"12:01","4566","confidence",45,3591,"6","9131212:014566"
91312,"12:01","4566","real37",46,5294,"3","9131212:014566"
91312,"12:01","4566","real90",47,7713,"4","9131212:014566"
91312,"12:01","4566","real72",48,7212,"6","9131212:014566"
91312,"12:01","4566","real30",49,3963,"9","9131212:014566"
91312,"12:01","4566","confidence",50,2114,"8","9131212:014566"
91312,"12:01","4566","real77",51,5491,"7","9131212:014566"
91312,"12:01","4566","real59",52,5535,"4","9131212:014566"
91312,"12:01","4566","real73",53,2104,"9","9131212:014566"
91312,"12:01","4566","real89",54,3106,"8","9131212:014566"
91312,"12:01","4566","confidence",55,4428,"9","9131212:014566"
91312,"12:01","4566","real82",56,7465,"6","9131212:014566"
91312,"12:01","4566","real94",57,4678,"7","9131212:014566"
91312,"12:01","4566","real64",58,2209,"8","9131212:014566"
91312,"12:01","4566","real20",59,2911,"8","9131212:014566"
91312,"12:01","4566","confidence",60,2680,"9","9131212:014566"
91312,"12:01","4566","real5",61,3987,"8","9131212:014566"
91312,"12:01","4566","real40",62,2066,"8","9131212:014566"
91312,"12:01","4566","real22",63,3453,"4","9131212:014566"
91312,"12:01","4566","real25",64,3793,"5","9131212:014566"
91312,"12:01","4566","confidence",65,2391,"6","9131212:014566"
91312,"12:01","4566","real9",66,4318,"7","9131212:014566"
91312,"12:01","4566","real53",67,5575,"5","9131212:014566"
91312,"12:01","4566","real60",68,3023,"6","9131212:014566"
91312,"12:01","4566","real92",69,2316,"9","9131212:014566"
91312,"12:01","4566","confidence",70,1525,"8","9131212:014566"
91312,"12:01","4566","real91",71,10670,"4","9131212:014566"
91312,"12:01","4566","real8",72,4724,"3","9131212:014566"
91312,"12:01","4566","real4",73,2382,"9","9131212:014566"
91312,"12:01","4566","real49",74,3701,"8","9131212:014566"
91312,"12:01","4566","confidence",75,2391,"7","9131212:014566"
91312,"12:01","4566","real31",76,7197,"5","9131212:014566"
91312,"12:01","4566","real55",77,4149,"8","9131212:014566"
91312,"12:01","4566","real14",78,2837,"7","9131212:014566"
91312,"12:01","4566","real42",79,4994,"4","9131212:014566"
91312,"12:01","4566","confidence",80,2016,"5","9131212:014566"
91312,"12:01","4566","real50",81,1741,"9","9131212:014566"
91312,"12:01","4566","real12",82,2902,"7","9131212:014566"
91312,"12:01","4566","real11",83,5591,"6","9131212:014566"
91312,"12:01","4566","real65",84,4623,"5","9131212:014566"
91312,"12:01","4566","confidence",85,1461,"6","9131212:014566"
91312,"12:01","4566","real95",86,6024,"6","9131212:014566"
91312,"12:01","4566","real52",87,3510,"5","9131212:014566"
91312,"12:01","4566","real78",88,4007,"7","9131212:014566"
91312,"12:01","4566","real81",89,2102,"9","9131212:014566"
91312,"12:01","4566","confidence",90,1760,"7","9131212:014566"
91312,"12:01","4566","real76",91,5215,"4","9131212:014566"
91312,"12:01","4566","real45",92,4949,"5","9131212:014566"
91312,"12:01","4566","real29",93,2270,"9","9131212:014566"
91312,"12:01","4566","real83",94,2513,"7","9131212:014566"
91312,"12:01","4566","confidence",95,1746,"7","9131212:014566"
91312,"12:01","4566","real51",96,6202,"5","9131212:014566"
91312,"12:01","4566","real74",97,2137,"8","9131212:014566"
91312,"12:01","4566","real1",98,4161,"5","9131212:014566"
91312,"12:01","4566","real63",99,1977,"4","9131212:014566"
91312,"12:01","4566","confidence",100,2351,"4","9131212:014566"
91312,"12:01","4566","real41",101,2391,"7","9131212:014566"
91312,"12:01","4566","real57",102,3478,"7","9131212:014566"
91312,"12:01","4566","real70",103,4072,"4","9131212:014566"
91312,"12:01","4566","real10",104,5788,"2","9131212:014566"
91312,"12:01","4566","confidence",105,3484,"9","9131212:014566"
91312,"12:01","4566","real28",106,11726,"7","9131212:014566"
91312,"12:01","4566","real27",107,3794,"6","9131212:014566"
91312,"12:01","4566","real84",108,8608,"4","9131212:014566"
91312,"12:01","4566","real87",109,1848,"9","9131212:014566"
91312,"12:01","4566","confidence",110,1803,"9","9131212:014566"
91312,"12:01","4566","real2",111,5896,"3","9131212:014566"
91312,"12:01","4566","real3",112,2907,"6","9131212:014566"
91312,"12:01","4566","real21",113,2022,"9","9131212:014566"
91312,"12:01","4566","real23",114,3058,"7","9131212:014566"
91312,"12:01","4566","confidence",115,1478,"6","9131212:014566"
91312,"12:01","4566","real96",116,4465,"5","9131212:014566"
91312,"12:01","4566","real46",117,1613,"9","9131212:014566"
91312,"12:01","4566","real47",118,2450,"7","9131212:014566"
91312,"12:01","4566","real85",119,5541,"4","9131212:014566"
91312,"12:01","4566","confidence",120,3102,"8","9131212:014566"
91312,"12:01","4566","followup1",1,18919,"3","9131212:014566"
91312,"12:01","4566","followup2",2,19789,"1","9131212:014566"
91312,"12:59","8675306","article",1,4477,"paper","9131212:598675306"
91312,"12:59","8675306","lost",2,2968,"found","9131212:598675306"
91312,"12:59","8675306","old",3,3377,"young","9131212:598675306"
91312,"12:59","8675306","prac6",1,9226,"6","9131212:598675306"
91312,"12:59","8675306","prac5",2,6568,"2","9131212:598675306"
91312,"12:59","8675306","prac1",3,10208,"3","9131212:598675306"
91312,"12:59","8675306","prac3",4,4952,"3","9131212:598675306"
91312,"12:59","8675306","prac8",5,4449,"7","9131212:598675306"
91312,"12:59","8675306","prac4",6,7109,"3","9131212:598675306"
91312,"12:59","8675306","prac7",7,7120,"4","9131212:598675306"
91312,"12:59","8675306","prac2",8,5098,"5","9131212:598675306"
91312,"12:59","8675306","real33",1,7693,"7","9131212:598675306"
91312,"12:59","8675306","real35",2,6553,"7","9131212:598675306"
91312,"12:59","8675306","real79",3,3770,"3","9131212:598675306"
91312,"12:59","8675306","real18",4,4825,"6","9131212:598675306"
91312,"12:59","8675306","confidence",5,5279,"5","9131212:598675306"
91312,"12:59","8675306","real24",6,6099,"6","9131212:598675306"
91312,"12:59","8675306","real54",7,9165,"5","9131212:598675306"
91312,"12:59","8675306","real48",8,6399,"6","9131212:598675306"
91312,"12:59","8675306","real6",9,5614,"8","9131212:598675306"
91312,"12:59","8675306","confidence",10,5492,"6","9131212:598675306"
91312,"12:59","8675306","real7",11,6216,"5","9131212:598675306"
91312,"12:59","8675306","real68",12,9062,"4","9131212:598675306"
91312,"12:59","8675306","real38",13,3827,"6","9131212:598675306"
91312,"12:59","8675306","real58",14,4296,"7","9131212:598675306"
91312,"12:59","8675306","confidence",15,3386,"6","9131212:598675306"
91312,"12:59","8675306","real86",16,8849,"1","9131212:598675306"
91312,"12:59","8675306","real17",17,4375,"5","9131212:598675306"
91312,"12:59","8675306","real71",18,3375,"7","9131212:598675306"
91312,"12:59","8675306","real66",19,3862,"7","9131212:598675306"
91312,"12:59","8675306","confidence",20,3026,"6","9131212:598675306"
91312,"12:59","8675306","real19",21,5999,"8","9131212:598675306"
91312,"12:59","8675306","real67",22,4502,"8","9131212:598675306"
91312,"12:59","8675306","real32",23,5984,"4","9131212:598675306"
91312,"12:59","8675306","real43",24,13312,"2","9131212:598675306"
91312,"12:59","8675306","confidence",25,5117,"5","9131212:598675306"
91312,"12:59","8675306","real93",26,7830,"7","9131212:598675306"
91312,"12:59","8675306","real15",27,11572,"1","9131212:598675306"
91312,"12:59","8675306","real16",28,12046,"3","9131212:598675306"
91312,"12:59","8675306","real61",29,6741,"8","9131212:598675306"
91312,"12:59","8675306","confidence",30,3175,"6","9131212:598675306"
91312,"12:59","8675306","real44",31,6822,"1","9131212:598675306"
91312,"12:59","8675306","real88",32,8389,"4","9131212:598675306"
91312,"12:59","8675306","real69",33,8901,"9","9131212:598675306"
91312,"12:59","8675306","real34",34,8545,"5","9131212:598675306"
91312,"12:59","8675306","confidence",35,3027,"6","9131212:598675306"
91312,"12:59","8675306","real13",36,7024,"5","9131212:598675306"
91312,"12:59","8675306","real56",37,4703,"9","9131212:598675306"
91312,"12:59","8675306","real80",38,9481,"8","9131212:598675306"
91312,"12:59","8675306","real36",39,12646,"3","9131212:598675306"
91312,"12:59","8675306","confidence",40,2757,"6","9131212:598675306"
91312,"12:59","8675306","real62",41,4773,"7","9131212:598675306"
91312,"12:59","8675306","real75",42,5749,"8","9131212:598675306"
91312,"12:59","8675306","real39",43,12021,"2","9131212:598675306"
91312,"12:59","8675306","real26",44,11285,"1","9131212:598675306"
91312,"12:59","8675306","confidence",45,3859,"5","9131212:598675306"
91312,"12:59","8675306","real37",46,7751,"6","9131212:598675306"
91312,"12:59","8675306","real90",47,9665,"5","9131212:598675306"
91312,"12:59","8675306","real72",48,10606,"2","9131212:598675306"
91312,"12:59","8675306","real30",49,10622,"6","9131212:598675306"
91312,"12:59","8675306","confidence",50,3470,"5","9131212:598675306"
91312,"12:59","8675306","real77",51,8385,"7","9131212:598675306"
91312,"12:59","8675306","real59",52,8802,"4","9131212:598675306"
91312,"12:59","8675306","real73",53,5514,"9","9131212:598675306"
91312,"12:59","8675306","real89",54,4212,"9","9131212:598675306"
91312,"12:59","8675306","confidence",55,2962,"6","9131212:598675306"
91312,"12:59","8675306","real82",56,6137,"4","9131212:598675306"
91312,"12:59","8675306","real94",57,9586,"7","9131212:598675306"
91312,"12:59","8675306","real64",58,5611,"7","9131212:598675306"
91312,"12:59","8675306","real20",59,12521,"4","9131212:598675306"
91312,"12:59","8675306","confidence",60,2958,"4","9131212:598675306"
91312,"12:59","8675306","real5",61,5245,"9","9131212:598675306"
91312,"12:59","8675306","real40",62,10098,"9","9131212:598675306"
91312,"12:59","8675306","real22",63,6207,"3","9131212:598675306"
91312,"12:59","8675306","real25",64,5973,"7","9131212:598675306"
91312,"12:59","8675306","confidence",65,3197,"5","9131212:598675306"
